event_id,event_name,timestamp,session_id,user_pseudo_id,device_type,experiment_variant,query_string,results_count,zero_results_flag,latency_ms,product_id,rank_position,cart_price
EVT_013c4092,search_query_submitted,2026-07-17 08:12:00,SES_d5a2d2487d,USR_12560,tablet,Control_Keyword,cherry vanilla soda,17,False,183.0,,,
EVT_a7cedc8a,search_result_clicked,2026-07-17 08:12:11,SES_d5a2d2487d,USR_12560,tablet,Control_Keyword,cherry vanilla soda,17,False,,KDP_SKU_1063,7.0,
EVT_7ba737dc,search_query_submitted,2026-07-17 08:41:00,SES_1386a9e9c5,USR_56076,desktop,Variant_B_AI_Semantic,dr pepper zero sugar 12oz,45,False,169.0,,,
EVT_601843af,search_result_clicked,2026-07-17 08:41:12,SES_1386a9e9c5,USR_56076,desktop,Variant_B_AI_Semantic,dr pepper zero sugar 12oz,45,False,,KDP_SKU_1019,3.0,
EVT_d2d33872,search_to_cart_added,2026-07-17 08:41:53,SES_1386a9e9c5,USR_56076,desktop,Variant_B_AI_Semantic,dr pepper zero sugar 12oz,45,False,,KDP_SKU_1019,3.0,41.6
EVT_0684f4cd,search_query_submitted,2026-07-17 09:05:00,SES_daa62c7213,USR_31842,mobile,Control_Keyword,caffeine free organic energy drink,0,True,625.0,,,
EVT_54025139,search_query_submitted,2026-07-17 09:09:00,SES_363d8322fb,USR_43730,mobile,Control_Keyword,snapple peach tea diet,16,False,186.0,,,
EVT_8ccb7932,search_result_clicked,2026-07-17 09:09:15,SES_363d8322fb,USR_43730,mobile,Control_Keyword,snapple peach tea diet,16,False,,KDP_SKU_1052,9.0,
EVT_ccafc300,search_query_submitted,2026-07-17 11:32:00,SES_2de147f17d,USR_96096,tablet,Variant_B_AI_Semantic,dark roast k-cup,22,False,179.0,,,
EVT_b0a3086a,search_query_submitted,2026-07-17 12:23:00,SES_a710402825,USR_59355,mobile,Control_Keyword,keurig single serve machine,3,False,229.0,,,
EVT_18ef4c71,search_result_clicked,2026-07-17 12:23:04,SES_a710402825,USR_59355,mobile,Control_Keyword,keurig single serve machine,3,False,,KDP_SKU_1008,1.0,
EVT_c185a675,search_query_submitted,2026-07-17 12:28:00,SES_633d61e202,USR_84798,desktop,Control_Keyword,vanilla flavored coffee,3,False,415.0,,,
EVT_f1dee93c,search_result_clicked,2026-07-17 12:28:06,SES_633d61e202,USR_84798,desktop,Control_Keyword,vanilla flavored coffee,3,False,,KDP_SKU_1037,10.0,
EVT_cb6cf17b,search_to_cart_added,2026-07-17 12:28:30,SES_633d61e202,USR_84798,desktop,Control_Keyword,vanilla flavored coffee,3,False,,KDP_SKU_1037,10.0,42.48
EVT_68fe219e,search_query_submitted,2026-07-17 14:16:00,SES_64ef66bdaa,USR_24733,desktop,Variant_B_AI_Semantic,espresso pods hazelnut,0,True,152.0,,,
EVT_0974eafd,search_query_submitted,2026-07-17 14:22:00,SES_2759c8b73a,USR_82215,desktop,Variant_B_AI_Semantic,cherry vanilla soda,22,False,194.0,,,
EVT_918bdf9c,search_result_clicked,2026-07-17 14:22:12,SES_2759c8b73a,USR_82215,desktop,Variant_B_AI_Semantic,cherry vanilla soda,22,False,,KDP_SKU_1062,1.0,
EVT_9fb8aea9,search_query_submitted,2026-07-17 14:42:00,SES_f0c668d0d7,USR_91048,tablet,Variant_B_AI_Semantic,drpepr zero,10,False,98.0,,,
EVT_3b477ab9,search_result_clicked,2026-07-17 14:42:07,SES_f0c668d0d7,USR_91048,tablet,Variant_B_AI_Semantic,drpepr zero,10,False,,KDP_SKU_1046,3.0,
EVT_1d6a391e,search_query_submitted,2026-07-17 14:59:00,SES_3e087c21bf,USR_83193,mobile,Control_Keyword,vanilla flavored coffee,22,False,475.0,,,
EVT_6f3176e5,search_query_submitted,2026-07-17 15:46:00,SES_8a7b882307,USR_18130,mobile,Control_Keyword,espresso pods hazelnut,0,True,196.0,,,
EVT_f9bee1bf,search_query_submitted,2026-07-17 16:11:00,SES_4d7fff4b8a,USR_38208,tablet,Control_Keyword,kcup pods discount,8,False,482.0,,,
EVT_03c73eda,search_query_submitted,2026-07-17 16:43:00,SES_e1ffb21dcf,USR_49576,tablet,Control_Keyword,dark roast k-cup,10,False,514.0,,,
EVT_ebaa671d,search_result_clicked,2026-07-17 16:43:10,SES_e1ffb21dcf,USR_49576,tablet,Control_Keyword,dark roast k-cup,10,False,,KDP_SKU_1064,2.0,
EVT_15204071,search_query_submitted,2026-07-17 17:13:00,SES_d2e3105593,USR_83812,mobile,Control_Keyword,kcup pods discount,25,False,310.0,,,
EVT_08fd9cf8,search_result_clicked,2026-07-17 17:13:03,SES_d2e3105593,USR_83812,mobile,Control_Keyword,kcup pods discount,25,False,,KDP_SKU_1055,7.0,
EVT_fe15864b,search_query_submitted,2026-07-17 17:29:00,SES_d77910aaef,USR_48455,mobile,Control_Keyword,cherry vanilla soda,23,False,514.0,,,
EVT_1f1588d3,search_query_submitted,2026-07-17 17:37:00,SES_75d22fdf26,USR_36309,desktop,Control_Keyword,dark roast k-cup,16,False,205.0,,,
EVT_d8337e06,search_result_clicked,2026-07-17 17:37:11,SES_75d22fdf26,USR_36309,desktop,Control_Keyword,dark roast k-cup,16,False,,KDP_SKU_1010,8.0,
EVT_04de8acc,search_query_submitted,2026-07-17 17:40:00,SES_183ed8d215,USR_82034,mobile,Control_Keyword,caffeine free organic energy drink,0,True,281.0,,,
EVT_f1c45930,search_query_submitted,2026-07-17 21:53:00,SES_92f0e9cccc,USR_66849,tablet,Control_Keyword,dark roast k-cup,18,False,282.0,,,
EVT_5f245de0,search_result_clicked,2026-07-17 21:53:09,SES_92f0e9cccc,USR_66849,tablet,Control_Keyword,dark roast k-cup,18,False,,KDP_SKU_1064,5.0,
EVT_ef1fdf1d,search_query_submitted,2026-07-17 22:33:00,SES_36ce1b8af7,USR_12872,tablet,Variant_B_AI_Semantic,keurig single serve machine,15,False,214.0,,,
EVT_83475930,search_result_clicked,2026-07-17 22:33:09,SES_36ce1b8af7,USR_12872,tablet,Variant_B_AI_Semantic,keurig single serve machine,15,False,,KDP_SKU_1011,3.0,
EVT_9756c342,search_query_submitted,2026-07-18 00:09:00,SES_ff976d23ef,USR_96235,tablet,Variant_B_AI_Semantic,drpepr zero,24,False,92.0,,,
EVT_bd533645,search_query_submitted,2026-07-18 01:13:00,SES_b5fc03b7b1,USR_72975,tablet,Variant_B_AI_Semantic,vanilla flavored coffee,45,False,206.0,,,
EVT_7864ce1e,search_result_clicked,2026-07-18 01:13:15,SES_b5fc03b7b1,USR_72975,tablet,Variant_B_AI_Semantic,vanilla flavored coffee,45,False,,KDP_SKU_1019,3.0,
EVT_651b0c47,search_to_cart_added,2026-07-18 01:13:46,SES_b5fc03b7b1,USR_72975,tablet,Variant_B_AI_Semantic,vanilla flavored coffee,45,False,,KDP_SKU_1019,3.0,41.6
EVT_d326182f,search_query_submitted,2026-07-18 01:40:00,SES_550af85493,USR_99487,mobile,Variant_B_AI_Semantic,keurig single serve machine,31,False,201.0,,,
EVT_5d21ebde,search_result_clicked,2026-07-18 01:40:03,SES_550af85493,USR_99487,mobile,Variant_B_AI_Semantic,keurig single serve machine,31,False,,KDP_SKU_1082,3.0,
EVT_b674259d,search_query_submitted,2026-07-18 01:46:00,SES_dc70cab092,USR_68841,desktop,Variant_B_AI_Semantic,dr pepper zero sugar 12oz,38,False,129.0,,,
EVT_eeff5d78,search_result_clicked,2026-07-18 01:46:10,SES_dc70cab092,USR_68841,desktop,Variant_B_AI_Semantic,dr pepper zero sugar 12oz,38,False,,KDP_SKU_1058,2.0,
EVT_9e98cc00,search_query_submitted,2026-07-18 02:55:00,SES_1f4d6d9dfd,USR_24993,desktop,Control_Keyword,caffeine free organic energy drink,0,True,572.0,,,
EVT_2919d0b3,search_query_submitted,2026-07-18 03:16:00,SES_4135b48111,USR_24663,tablet,Variant_B_AI_Semantic,keurig single serve machine,42,False,89.0,,,
EVT_caa2ad79,search_result_clicked,2026-07-18 03:16:03,SES_4135b48111,USR_24663,tablet,Variant_B_AI_Semantic,keurig single serve machine,42,False,,KDP_SKU_1005,1.0,
EVT_c1fc875b,search_to_cart_added,2026-07-18 03:16:10,SES_4135b48111,USR_24663,tablet,Variant_B_AI_Semantic,keurig single serve machine,42,False,,KDP_SKU_1005,1.0,38.39
EVT_9a32cfe5,search_query_submitted,2026-07-18 03:44:00,SES_d87977608f,USR_24544,desktop,Variant_B_AI_Semantic,dr pepper zero sugar 12oz,37,False,141.0,,,
EVT_78056336,search_result_clicked,2026-07-18 03:44:15,SES_d87977608f,USR_24544,desktop,Variant_B_AI_Semantic,dr pepper zero sugar 12oz,37,False,,KDP_SKU_1030,3.0,
EVT_957db353,search_query_submitted,2026-07-18 04:39:00,SES_3e4ad2cdd8,USR_33224,tablet,Control_Keyword,dark roast k-cup,5,False,416.0,,,
EVT_04cc2da4,search_result_clicked,2026-07-18 04:39:14,SES_3e4ad2cdd8,USR_33224,tablet,Control_Keyword,dark roast k-cup,5,False,,KDP_SKU_1030,4.0,
EVT_6b37309a,search_to_cart_added,2026-07-18 04:39:36,SES_3e4ad2cdd8,USR_33224,tablet,Control_Keyword,dark roast k-cup,5,False,,KDP_SKU_1030,4.0,32.55
EVT_1da7ec33,search_query_submitted,2026-07-18 04:54:00,SES_882460dff3,USR_75179,tablet,Variant_B_AI_Semantic,caffeine free organic energy drink,28,False,132.0,,,
EVT_be30bdc8,search_result_clicked,2026-07-18 04:54:14,SES_882460dff3,USR_75179,tablet,Variant_B_AI_Semantic,caffeine free organic energy drink,28,False,,KDP_SKU_1071,1.0,
EVT_36ed2c2c,search_to_cart_added,2026-07-18 04:54:35,SES_882460dff3,USR_75179,tablet,Variant_B_AI_Semantic,caffeine free organic energy drink,28,False,,KDP_SKU_1071,1.0,15.27
EVT_bb3de29c,search_query_submitted,2026-07-18 04:59:00,SES_916a4f4cff,USR_73691,mobile,Variant_B_AI_Semantic,drpepr zero,35,False,166.0,,,
EVT_5ee6044f,search_result_clicked,2026-07-18 04:59:06,SES_916a4f4cff,USR_73691,mobile,Variant_B_AI_Semantic,drpepr zero,35,False,,KDP_SKU_1071,2.0,
EVT_48e719e3,search_query_submitted,2026-07-18 05:39:00,SES_9d595a769d,USR_41862,desktop,Variant_B_AI_Semantic,drpepr zero,38,False,119.0,,,
EVT_58b95a00,search_result_clicked,2026-07-18 05:39:04,SES_9d595a769d,USR_41862,desktop,Variant_B_AI_Semantic,drpepr zero,38,False,,KDP_SKU_1066,2.0,
EVT_8c138ee5,search_query_submitted,2026-07-18 07:00:00,SES_dd1d9eaa8d,USR_32349,mobile,Variant_B_AI_Semantic,drpepr zero,25,False,103.0,,,
EVT_0b2068db,search_result_clicked,2026-07-18 07:00:09,SES_dd1d9eaa8d,USR_32349,mobile,Variant_B_AI_Semantic,drpepr zero,25,False,,KDP_SKU_1065,2.0,
EVT_b2f7d72e,search_query_submitted,2026-07-18 07:01:00,SES_d0a0c1b5b1,ANONYMOUS_GUEST,desktop,Control_Keyword,cherry vanilla soda,5,False,561.0,,,
EVT_e49e2db6,search_query_submitted,2026-07-18 07:37:00,SES_5eba702dce,USR_91689,desktop,Control_Keyword,keurig single serve machine,5,False,381.0,,,
EVT_d0cd7f88,search_result_clicked,2026-07-18 07:37:15,SES_5eba702dce,USR_91689,desktop,Control_Keyword,keurig single serve machine,5,False,,KDP_SKU_1032,6.0,
EVT_b7ccf4cb,search_to_cart_added,2026-07-18 07:37:58,SES_5eba702dce,USR_91689,desktop,Control_Keyword,keurig single serve machine,5,False,,KDP_SKU_1032,6.0,38.1
EVT_6e3361dd,search_query_submitted,2026-07-18 08:47:00,SES_5c58316937,USR_18569,desktop,Variant_B_AI_Semantic,espresso pods hazelnut,0,True,176.0,,,
EVT_e541e9bc,search_query_submitted,2026-07-18 10:03:00,SES_db38af76ce,USR_13883,mobile,Control_Keyword,caffeine free organic energy drink,0,True,463.0,,,
EVT_47d81820,search_query_submitted,2026-07-18 11:03:00,SES_fe3dadfa9d,ANONYMOUS_GUEST,desktop,Variant_B_AI_Semantic,cherry vanilla soda,36,False,160.0,,,
EVT_2ac22e3d,search_result_clicked,2026-07-18 11:03:11,SES_fe3dadfa9d,ANONYMOUS_GUEST,desktop,Variant_B_AI_Semantic,cherry vanilla soda,36,False,,KDP_SKU_1036,1.0,
EVT_a993569b,search_query_submitted,2026-07-18 11:06:00,SES_29207c5b4e,USR_20161,tablet,Control_Keyword,caffeine free organic energy drink,0,True,360.0,,,
EVT_d2ce04f3,search_query_submitted,2026-07-18 11:52:00,SES_81b8332a48,USR_80504,tablet,Control_Keyword,dr pepper zero sugar 12oz,24,False,406.0,,,
EVT_d7ed875e,search_query_submitted,2026-07-18 12:28:00,SES_9e733f8a42,USR_13861,mobile,Control_Keyword,vanilla flavored coffee,24,False,410.0,,,
EVT_a8ca9c80,search_query_submitted,2026-07-18 14:04:00,SES_54ee13e22c,USR_21003,desktop,Control_Keyword,caffeine free organic energy drink,0,True,313.0,,,
EVT_914e10a4,search_query_submitted,2026-07-18 15:51:00,SES_6f54ba1a23,USR_83339,desktop,Control_Keyword,drpepr zero,18,False,266.0,,,
EVT_11326b68,search_result_clicked,2026-07-18 15:51:10,SES_6f54ba1a23,USR_83339,desktop,Control_Keyword,drpepr zero,18,False,,KDP_SKU_1054,5.0,
EVT_2440e6f1,search_to_cart_added,2026-07-18 15:51:25,SES_6f54ba1a23,USR_83339,desktop,Control_Keyword,drpepr zero,18,False,,KDP_SKU_1054,5.0,47.2
EVT_205d4ee4,search_query_submitted,2026-07-18 17:47:00,SES_a1f0a1aa46,USR_64949,tablet,Variant_B_AI_Semantic,espresso pods hazelnut,42,False,84.0,,,
EVT_132f4fa4,search_result_clicked,2026-07-18 17:47:15,SES_a1f0a1aa46,USR_64949,tablet,Variant_B_AI_Semantic,espresso pods hazelnut,42,False,,KDP_SKU_1035,3.0,
EVT_332713b2,search_query_submitted,2026-07-18 17:56:00,SES_3e9e15743f,ANONYMOUS_GUEST,desktop,Control_Keyword,caffeine free organic energy drink,0,True,271.0,,,
EVT_4003cc3e,search_query_submitted,2026-07-18 18:18:00,SES_5839f49a93,USR_76692,desktop,Variant_B_AI_Semantic,espresso pods hazelnut,0,True,173.0,,,
EVT_3ccfc48e,search_query_submitted,2026-07-18 19:53:00,SES_61155f6c74,USR_62941,desktop,Control_Keyword,kcup pods discount,9,False,181.0,,,
EVT_d0982fee,search_query_submitted,2026-07-18 20:23:00,SES_6d5216cbbc,USR_58551,tablet,Control_Keyword,dark roast k-cup,22,False,216.0,,,
EVT_96e40c8d,search_result_clicked,2026-07-18 20:23:07,SES_6d5216cbbc,USR_58551,tablet,Control_Keyword,dark roast k-cup,22,False,,KDP_SKU_1022,1.0,
EVT_6406e547,search_query_submitted,2026-07-18 21:28:00,SES_5e674bfdf2,USR_91412,desktop,Variant_B_AI_Semantic,snapple peach tea diet,32,False,109.0,,,
EVT_67d30181,search_query_submitted,2026-07-18 21:59:00,SES_30f81c5f46,USR_84747,mobile,Control_Keyword,kcup pods discount,11,False,217.0,,,
EVT_25795ac0,search_query_submitted,2026-07-18 22:31:00,SES_a9d9acbd38,ANONYMOUS_GUEST,desktop,Control_Keyword,snapple peach tea diet,12,False,247.0,,,
EVT_f6ee4a56,search_query_submitted,2026-07-18 23:12:00,SES_e52829d4cf,USR_72469,tablet,Variant_B_AI_Semantic,caffeine free organic energy drink,31,False,127.0,,,
EVT_8c1ce0f4,search_result_clicked,2026-07-18 23:12:06,SES_e52829d4cf,USR_72469,tablet,Variant_B_AI_Semantic,caffeine free organic energy drink,31,False,,KDP_SKU_1005,1.0,
EVT_860b1d50,search_to_cart_added,2026-07-18 23:12:11,SES_e52829d4cf,USR_72469,tablet,Variant_B_AI_Semantic,caffeine free organic energy drink,31,False,,KDP_SKU_1005,1.0,38.39
EVT_4f1454e5,search_query_submitted,2026-07-19 02:38:00,SES_3867a1b020,USR_20009,desktop,Control_Keyword,keurig single serve machine,12,False,255.0,,,
EVT_bf0b3f7b,search_query_submitted,2026-07-19 02:40:00,SES_eeda180979,USR_89036,tablet,Control_Keyword,cherry vanilla soda,14,False,284.0,,,
EVT_2621c790,search_result_clicked,2026-07-19 02:40:08,SES_eeda180979,USR_89036,tablet,Control_Keyword,cherry vanilla soda,14,False,,KDP_SKU_1021,2.0,
EVT_a0cc6be1,search_query_submitted,2026-07-19 04:28:00,SES_a7448a67c3,USR_61355,tablet,Variant_B_AI_Semantic,keurig single serve machine,9,False,220.0,,,
EVT_d085b1b5,search_result_clicked,2026-07-19 04:28:15,SES_a7448a67c3,USR_61355,tablet,Variant_B_AI_Semantic,keurig single serve machine,9,False,,KDP_SKU_1035,2.0,
EVT_b54e03f6,search_to_cart_added,2026-07-19 04:28:24,SES_a7448a67c3,USR_61355,tablet,Variant_B_AI_Semantic,keurig single serve machine,9,False,,KDP_SKU_1035,2.0,22.65
EVT_7c2ad784,search_query_submitted,2026-07-19 04:29:00,SES_c8ec50a7b2,USR_26401,mobile,Control_Keyword,drpepr zero,3,False,292.0,,,
EVT_34b5dcdc,search_query_submitted,2026-07-19 05:01:00,SES_95e355de37,ANONYMOUS_GUEST,desktop,Variant_B_AI_Semantic,keurig single serve machine,34,False,205.0,,,
EVT_dc96d245,search_query_submitted,2026-07-19 05:05:00,SES_75f644603b,USR_13862,mobile,Control_Keyword,espresso pods hazelnut,0,True,639.0,,,
EVT_7a1b6b83,search_query_submitted,2026-07-19 05:11:00,SES_bd6202f3e1,USR_85481,mobile,Control_Keyword,cherry vanilla soda,10,False,598.0,,,
EVT_3c4fb5ba,search_query_submitted,2026-07-19 05:12:00,SES_df6fa587bb,ANONYMOUS_GUEST,mobile,Control_Keyword,keurig single serve machine,7,False,611.0,,,
EVT_b58c6d62,search_query_submitted,2026-07-19 06:42:00,SES_7ec212ccbe,USR_88005,desktop,Control_Keyword,espresso pods hazelnut,0,True,582.0,,,
EVT_a09d50ea,search_query_submitted,2026-07-19 07:26:00,SES_68541e6d82,USR_53456,mobile,Variant_B_AI_Semantic,dark roast k-cup,18,False,190.0,,,
EVT_ae83d535,search_result_clicked,2026-07-19 07:26:05,SES_68541e6d82,USR_53456,mobile,Variant_B_AI_Semantic,dark roast k-cup,18,False,,KDP_SKU_1029,2.0,
EVT_3f487779,search_to_cart_added,2026-07-19 07:26:21,SES_68541e6d82,USR_53456,mobile,Variant_B_AI_Semantic,dark roast k-cup,18,False,,KDP_SKU_1029,2.0,43.28
EVT_7e0504f3,search_query_submitted,2026-07-19 07:50:00,SES_625cb9de77,USR_73886,tablet,Variant_B_AI_Semantic,dr pepper zero sugar 12oz,22,False,200.0,,,
EVT_9f842f5a,search_result_clicked,2026-07-19 07:50:11,SES_625cb9de77,USR_73886,tablet,Variant_B_AI_Semantic,dr pepper zero sugar 12oz,22,False,,KDP_SKU_1048,1.0,
EVT_3659e8de,search_query_submitted,2026-07-19 08:18:00,SES_b4d4b03014,USR_44179,tablet,Variant_B_AI_Semantic,snapple peach tea diet,23,False,147.0,,,
EVT_2224343f,search_result_clicked,2026-07-19 08:18:08,SES_b4d4b03014,USR_44179,tablet,Variant_B_AI_Semantic,snapple peach tea diet,23,False,,KDP_SKU_1016,2.0,
EVT_c12d32ad,search_query_submitted,2026-07-19 09:02:00,SES_9c8cb19e52,USR_39102,mobile,Control_Keyword,dark roast k-cup,15,False,207.0,,,
EVT_092e9f4d,search_result_clicked,2026-07-19 09:02:08,SES_9c8cb19e52,USR_39102,mobile,Control_Keyword,dark roast k-cup,15,False,,KDP_SKU_1022,2.0,
EVT_6b227185,search_to_cart_added,2026-07-19 09:02:33,SES_9c8cb19e52,USR_39102,mobile,Control_Keyword,dark roast k-cup,15,False,,KDP_SKU_1022,2.0,36.71
EVT_fe9db956,search_query_submitted,2026-07-19 09:30:00,SES_f3f716545f,USR_88852,desktop,Variant_B_AI_Semantic,cherry vanilla soda,31,False,103.0,,,
EVT_f234898c,search_query_submitted,2026-07-19 09:37:00,SES_1a09d9fcda,ANONYMOUS_GUEST,mobile,Control_Keyword,keurig single serve machine,3,False,608.0,,,
EVT_6cd8123b,search_result_clicked,2026-07-19 09:37:03,SES_1a09d9fcda,ANONYMOUS_GUEST,mobile,Control_Keyword,keurig single serve machine,3,False,,KDP_SKU_1013,5.0,
EVT_47c2289d,search_to_cart_added,2026-07-19 09:37:44,SES_1a09d9fcda,ANONYMOUS_GUEST,mobile,Control_Keyword,keurig single serve machine,3,False,,KDP_SKU_1013,5.0,7.16
EVT_b494092b,search_query_submitted,2026-07-19 11:13:00,SES_fb7d36f6bc,USR_50001,desktop,Control_Keyword,espresso pods hazelnut,0,True,278.0,,,
EVT_fa85f3f2,search_query_submitted,2026-07-19 12:17:00,SES_ef2c247b86,USR_57151,desktop,Variant_B_AI_Semantic,keurig single serve machine,13,False,150.0,,,
EVT_9c2ab81c,search_result_clicked,2026-07-19 12:17:06,SES_ef2c247b86,USR_57151,desktop,Variant_B_AI_Semantic,keurig single serve machine,13,False,,KDP_SKU_1030,3.0,
EVT_23f4c0ff,search_query_submitted,2026-07-19 13:07:00,SES_0805bf1249,USR_57663,mobile,Variant_B_AI_Semantic,drpepr zero,40,False,131.0,,,
EVT_9b76dfec,search_result_clicked,2026-07-19 13:07:13,SES_0805bf1249,USR_57663,mobile,Variant_B_AI_Semantic,drpepr zero,40,False,,KDP_SKU_1035,1.0,
EVT_664ac242,search_to_cart_added,2026-07-19 13:07:54,SES_0805bf1249,USR_57663,mobile,Variant_B_AI_Semantic,drpepr zero,40,False,,KDP_SKU_1035,1.0,22.65
EVT_a39ecafd,search_query_submitted,2026-07-19 13:34:00,SES_9bf3dc351e,USR_84349,mobile,Control_Keyword,snapple peach tea diet,23,False,335.0,,,
EVT_3215c70c,search_result_clicked,2026-07-19 13:34:08,SES_9bf3dc351e,USR_84349,mobile,Control_Keyword,snapple peach tea diet,23,False,,KDP_SKU_1041,9.0,
EVT_add2b145,search_to_cart_added,2026-07-19 13:34:42,SES_9bf3dc351e,USR_84349,mobile,Control_Keyword,snapple peach tea diet,23,False,,KDP_SKU_1041,9.0,36.99
EVT_1bcc8585,search_query_submitted,2026-07-19 13:47:00,SES_5f7ad2afe2,USR_65460,desktop,Control_Keyword,caffeine free organic energy drink,17,False,478.0,,,
EVT_960e3113,search_query_submitted,2026-07-19 14:40:00,SES_ae44003fc0,USR_96363,mobile,Control_Keyword,dark roast k-cup,3,False,425.0,,,
EVT_7ca04b5a,search_result_clicked,2026-07-19 14:40:04,SES_ae44003fc0,USR_96363,mobile,Control_Keyword,dark roast k-cup,3,False,,KDP_SKU_1081,8.0,
EVT_77c43c67,search_query_submitted,2026-07-19 15:25:00,SES_9adf6aba49,USR_49309,tablet,Variant_B_AI_Semantic,snapple peach tea diet,20,False,186.0,,,
EVT_89f47a2a,search_result_clicked,2026-07-19 15:25:15,SES_9adf6aba49,USR_49309,tablet,Variant_B_AI_Semantic,snapple peach tea diet,20,False,,KDP_SKU_1040,3.0,
EVT_0c2400b8,search_query_submitted,2026-07-19 16:09:00,SES_7649712820,USR_95824,tablet,Variant_B_AI_Semantic,caffeine free organic energy drink,0,True,150.0,,,
EVT_b138ed52,search_query_submitted,2026-07-19 18:25:00,SES_8391a9fa66,USR_82339,tablet,Variant_B_AI_Semantic,cherry vanilla soda,37,False,139.0,,,
EVT_dad72f54,search_result_clicked,2026-07-19 18:25:09,SES_8391a9fa66,USR_82339,tablet,Variant_B_AI_Semantic,cherry vanilla soda,37,False,,KDP_SKU_1076,3.0,
EVT_7356c452,search_to_cart_added,2026-07-19 18:25:53,SES_8391a9fa66,USR_82339,tablet,Variant_B_AI_Semantic,cherry vanilla soda,37,False,,KDP_SKU_1076,3.0,23.4
EVT_3a70671b,search_query_submitted,2026-07-19 18:28:00,SES_a1810abde6,USR_20119,mobile,Control_Keyword,caffeine free organic energy drink,0,True,508.0,,,
EVT_c0c9cd0c,search_query_submitted,2026-07-19 19:32:00,SES_ce83a39beb,USR_35144,mobile,Variant_B_AI_Semantic,keurig single serve machine,44,False,157.0,,,
EVT_7dab7171,search_result_clicked,2026-07-19 19:32:06,SES_ce83a39beb,USR_35144,mobile,Variant_B_AI_Semantic,keurig single serve machine,44,False,,KDP_SKU_1083,2.0,
EVT_85206280,search_query_submitted,2026-07-19 19:33:00,SES_419665eb69,USR_94136,mobile,Control_Keyword,espresso pods hazelnut,0,True,530.0,,,
EVT_0bcae53c,search_query_submitted,2026-07-19 19:41:00,SES_d60f4bd5af,USR_93816,desktop,Control_Keyword,vanilla flavored coffee,23,False,506.0,,,
EVT_c2e3848f,search_query_submitted,2026-07-19 20:08:00,SES_a42b29cc74,USR_22844,desktop,Variant_B_AI_Semantic,vanilla flavored coffee,43,False,83.0,,,
EVT_45ed842a,search_result_clicked,2026-07-19 20:08:06,SES_a42b29cc74,USR_22844,desktop,Variant_B_AI_Semantic,vanilla flavored coffee,43,False,,KDP_SKU_1021,2.0,
EVT_3bfd02d8,search_query_submitted,2026-07-19 20:25:00,SES_e208befd4c,USR_69497,mobile,Variant_B_AI_Semantic,dark roast k-cup,28,False,190.0,,,
EVT_8661569c,search_query_submitted,2026-07-19 20:27:00,SES_3bcc240091,USR_71918,desktop,Variant_B_AI_Semantic,dark roast k-cup,43,False,120.0,,,
EVT_e0176fb8,search_query_submitted,2026-07-19 20:52:00,SES_8c82d5b56b,USR_65876,desktop,Variant_B_AI_Semantic,vanilla flavored coffee,11,False,177.0,,,
EVT_3b20838f,search_query_submitted,2026-07-19 22:01:00,SES_5435984222,USR_58380,tablet,Variant_B_AI_Semantic,kcup pods discount,24,False,114.0,,,
EVT_2a45c7e5,search_result_clicked,2026-07-19 22:01:13,SES_5435984222,USR_58380,tablet,Variant_B_AI_Semantic,kcup pods discount,24,False,,KDP_SKU_1006,1.0,
EVT_c8720055,search_query_submitted,2026-07-19 22:04:00,SES_c420f9924a,USR_26334,mobile,Control_Keyword,kcup pods discount,11,False,521.0,,,
EVT_a338a7d4,search_query_submitted,2026-07-19 22:30:00,SES_fad659da23,USR_37862,desktop,Variant_B_AI_Semantic,keurig single serve machine,20,False,146.0,,,
EVT_e7b76813,search_query_submitted,2026-07-19 23:14:00,SES_a750773a87,USR_53963,tablet,Variant_B_AI_Semantic,cherry vanilla soda,13,False,81.0,,,
EVT_4b512896,search_result_clicked,2026-07-19 23:14:11,SES_a750773a87,USR_53963,tablet,Variant_B_AI_Semantic,cherry vanilla soda,13,False,,KDP_SKU_1023,1.0,
EVT_20313ee6,search_query_submitted,2026-07-20 00:10:00,SES_ab6b4be852,USR_88085,mobile,Variant_B_AI_Semantic,kcup pods discount,9,False,117.0,,,
EVT_4f60de3d,search_query_submitted,2026-07-20 00:10:00,SES_055b1a27be,USR_42716,tablet,Control_Keyword,keurig single serve machine,21,False,531.0,,,
EVT_b4f48fc1,search_result_clicked,2026-07-20 00:10:08,SES_ab6b4be852,USR_88085,mobile,Variant_B_AI_Semantic,kcup pods discount,9,False,,KDP_SKU_1077,1.0,
EVT_7ee7a1c0,search_result_clicked,2026-07-20 00:10:14,SES_055b1a27be,USR_42716,tablet,Control_Keyword,keurig single serve machine,21,False,,KDP_SKU_1074,8.0,
EVT_cf6d7dc7,search_to_cart_added,2026-07-20 00:10:30,SES_055b1a27be,USR_42716,tablet,Control_Keyword,keurig single serve machine,21,False,,KDP_SKU_1074,8.0,19.84
EVT_db4d5068,search_query_submitted,2026-07-20 00:40:00,SES_881de6f2ee,USR_52176,tablet,Control_Keyword,espresso pods hazelnut,0,True,299.0,,,
EVT_8a4b514f,search_query_submitted,2026-07-20 01:34:00,SES_61b22ff245,USR_77425,tablet,Control_Keyword,vanilla flavored coffee,6,False,564.0,,,
